Wok 4 Hunger,Punjabi Bagh,+91 8766299673,600,"22,CSC Market, Club Road, Punjabi Bagh Extension, New Delhi",West Delhi,"Takeaway, Delivery","wok 4 hunger new delhi menu, wok 4 hunger new delhi, wok 4 hunger menu, wok 4 hunger restaurant, wok 4 hunger punjabi bagh menu",6,Claim this listing,Not Available,"Home Delivery, Seating Not Available" 
Mughlaai Daawat,Moti Nagar,+91 9971155660,550,3.2/5,"H 2, Bali Nagar, Ramesh Nagar, Near Moti Nagar, New Delhi",West Delhi,Quick Bites,"mughlaai daawat, 1, mughlai daawat bali nagar, mughlai dawat bali nagar, daawat restaurant bali nagar",0,Claimed listing ,Not Available,"Home Delivery, No Alcohol Available"
Melting Momentz,Sushant Lok,+91 7507912299,450,-,"E - 23, Sushant Lok 1, Gurgaon",Gurgaon (Gurugram),Delivery,"melting momentz gurgaon, melting momentz sushant lok menu, melting momentz menu, melting momentz gurgaon menu, melting momentz restaurant",1,Claimed listing ,Not Available,"Delivery Only, Seating Not Available, No Alcohol Available, Desserts and Bakes"
Wagh Bakri Tea Lounge,Connaught Place,011 43568690,550,3.4/5,"L-7, Outer Circle, Connaught Place, New Delhi",Central Delhi,Caf,"bakri, 1, wagh bakri tea lounge, wagh bakri tea lounge new delhi delhi, wagh bakri tea lounge cp",0,Claimed listing ,"Masala Tea, Chai, Ginger Tea, Paneer Puff, Upma, Khakhra, Sandwich","Breakfast, Vegetarian Only"
Latitude - Mosaic Hotels,"Sector 18, Noida",+91 7290073027,1700,3.1/5,"Mosaic Hotels, C-1, Sector 18, Noida",Noida,Casual Dining,"mosaic hotel noida, 1, mosaic noida, latitude - mosaic hotels menu, hotel mosaic noida",61,Claimed listing ,Decor,"Wheelchair Accessible, Full Bar Available, Valet Parking Available, Smoking Area, 4/5 Star, Outdoor Seating"
Aiwan E Shahi,"Sector 50, Gurgaon",+91 9958802828,800,-,"Sector 50, Gurgaon",Gurgaon (Gurugram),Delivery,"aiwan e shahi gurgaon menu, aiwan e shahi sector 50, gurgaon menu, aiwan e shahi gurgaon, aiwan e shahi menu, aiwan e shahi restaurant",2,Claimed listing ,Not Available,"Delivery Only, Seating Not Available, No Alcohol Available"
Havmor Ice Cream,Sushant Lok,+91 9958812402,200,3.1/5,"4-5-6, Ground Floor, Santosh Plaza, Opposite Sushant Arcade, Near Courtyard Marriot, B Block, Sushant Lok, Gurgaon",Gurgaon (Gurugram),Dessert Parlor,"havmor ice cream menu, havmor ice cream sushant lok menu, havmor ice cream gurgaon menu, havmor ice cream gurgaon, havmor ice cream restaurant",0,Claimed listing ,Not Available,"No Alcohol Available, Desserts and Bakes"
Suresh Fast Food,Delhi University-GTB Nagar,+91 9873476713,250,3.7/5,"5, DDA Market, Hudson Lane, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",North Delhi,"Takeaway, Delivery","1, suresh dhaba, suresh tea stall menu, suresh tea stall hudson lane, suresh tea stall",0,Claim this listing,"Rajma Chawal, Tea, Chai, Spring Roll, Aloo Pyaz Paratha","Breakfast, Home Delivery, Seating Not Available, Serves Non Veg, No Alcohol Available"
Vaango,"Sector 38, Noida",+91 9582138660,400,NEW,"The Food Street, 2nd Floor, Garden Galleria Mall, Sector 38, Noida",Noida,Quick Bites,"vaango menu, vaango restaurant, vaango noida, vaango sector 38, noida menu, vaango noida menu",2,Claim this listing,Not Available,"Home Delivery, Vegetarian Only, No Alcohol Available"
Subway,DLF Cyber City,+91 8076134795,500,2.6/5,"Dlf Building 14, Cyber City, DLF Phase 3, Gurgaon",Gurgaon (Gurugram),"Quick Bites, Food Court","zomato subway dlf phase 3 home delivery, subway dlf phase 3, sub city stand gurgaon, subway menu, subway dlf cyber city menu",0,Claimed listing ,"Aloo Patty Sub, Paneer Tikka Sub, Corn And Peas Sub, Veggie Delight Sub","Home Delivery, No Alcohol Available"
Shagun,Vijay Nagar,+91 9810197582,800,3.8/5,"F-16, Opposite NDPL Office, Vijay Nagar, New Delhi",North Delhi,Casual Dining,"shagun vijay nagar, shagun, shagun menu, shagun restaurant, 1",0,Claimed listing ,"Momos, Pork Momo, Spring Roll, Chicken Momo, Manchow Soup, Honey Chilli Potatoes, Hakka Noodles","Home Delivery, No Alcohol Available"
Delly Belly,Karol Bagh,+91 7840004970,1500,2.6/5,"2120/58, Gurudwara Road, Karol Bagh, New Delhi",West Delhi,Casual Dining,"delly belly karol bagh, delly, delly belly new delhi delhi, 1, delly belly restaurant karol bagh",8,Claimed listing ,Not Available,"Home Delivery, Full Bar Available, Wifi"
Art Chilli,Sainik Farms,011 29555079,1200,3.2/5,"A-1, Cariappa Marg, Gate 2, Sainik Farms, New Delhi",South Delhi,Casual Dining,"art chilli, art chilli sainik farms, art chilli restaurant, 1, srx chilli.com",0,Claimed listing ,Not Available,"Home Delivery, No Alcohol Available, Wifi"
US Pizza & Tandy's,"Sector 38, Noida",0120 4148676,650,3.2/5,"3rd Floor, The Great India Place, Sector 38, Noida",Noida,Quick Bites,"us pizza & tandy's menu, us pizza gip, us pizza noida, us pizza & tandy's noida, us pizza & tandy's sector 38, noida menu",0,Claimed listing ,"Pizza, Pasta, Garlic Bread, Salads, Brownie, Salad","Home Delivery, Wheelchair Accessible, No Alcohol Available"
Night Diner,Rajouri Garden,+91 8800750632,400,3.7/5,"Rajouri Garden, New Delhi",West Delhi,Delivery,"night diner rajouri garden, rajouri bar after 12 am, night diner, nightdiner, diner night",69,Claimed listing ,"Biryani, Dal Makhani, Rice, Brownie Chocolate, Paratha, Paneer Lababdar, Chilli Potatoes","Delivery Only, Seating Not Available, No Alcohol Available"
Anjlika,Rajouri Garden,011 45546208,400,3.8/5,"F-146, Rajouri Garden, New Delhi",West Delhi,"Bakery, Quick Bites","anjalika rajouri garden, 1, anjalika bakery, anjlika pastry shop, anjlika pastry shop new delhi delhi",0,Claimed listing ,"Paneer Wrap, Pasta, Sandwich, Sandwiches, Mousse, Rolls, Chocolate Fudge","Takeaway Only, Seating Not Available, No Alcohol Available, Desserts and Bakes"
Gopal Di Kulfi,Karol Bagh,011 28716900,200,3.7/5,"Shop 1, Near Liberty Cinema, New Rohtak Road, Karol Bagh, New Delhi",West Delhi,Dessert Parlor,"1, kulfi place in karol bagh, gopal kulfi karol bagh, gopal di kulfi new delhi delhi, gopal di kulfi",0,Claim this listing,"Kulfi Faluda, Rasmalai, Badam Milk, Gajar Ka Halwa","Takeaway Only, Seating Not Available, Vegetarian Only, No Alcohol Available, Desserts and Bakes"
Bhikaram Bhujawala,Mukherjee Nagar,011 47586044,100,3.1/5,"1995, Main Road, Near Nulife Hospital, Mukherjee Nagar, New Delhi",North Delhi,Sweet Shop,"bhikaram location, 1, bhujawala, bhikharam chandmal gtb nagar delhi, best golgappe in mukherjeenagar",13,Claim this listing,Not Available,"Takeaway Only, Seating Not Available, Vegetarian Only, No Alcohol Available, Desserts and Bakes"
Aggarwal Sweet Center,Kalkaji,00 1126282090,300,3.1/5,"1552-C/15, Govindpuri, Kalkaji, New Delhi",South Delhi,"Quick Bites, Sweet Shop","aggarwal sweets kalkaji menu, aggarwal sweets kalkaji, aggarwal sweets, aggarwal sweet corner new delhi delhi, 1",0,Claim this listing,"Chaat, Chole Bhature, Pav Bhaji, Dahi Bhalle","Breakfast, Home Delivery, Vegetarian Only, No Alcohol Available, Serves Jain Food, Desserts and Bakes"
Tandoori Lounge,"Sector 50, Gurgaon",+91 9953978026,600,3.3/5,"Heritage One, Sector 62, Near Sector 50, Gurgaon",Gurgaon (Gurugram),Casual Dining,"gip tandoori lounge, 50 tandoori items, tandoori lounge, tandoori lounge rodeo drive, the tanduri launge",0,Claimed listing ,"Paneer Lababdar, Naan","Home Delivery, No Alcohol Available"
Elation,Greater Kailash 1 (GK1),+91 8527646012,1500,3.5/5,"M-32, 2nd Floor, Greater Kailash (GK) 1, New Delhi",South Delhi,"Casual Dining, Bar","elation gk 1, 1, zomatoelationfoodreview, elation gk, elation cafe",0,Claimed listing ,"Veggie Pizza, Pasta, Cocktails, Sangria, Veg Burger, Chicken Sandwich, Nachos","Home Delivery, Wheelchair Accessible, Full Bar Available, Smoking Area, Live Music, Live Sports Screening, Wifi, Nightlife"
BarShala,Paharganj,+91 9891800000,600,2.4/5,"4, New Delhi Airport Express Mall, Opposite New Delhi Railway Station, Ajmeri Gate, Near Paharganj, New Delhi",Central Delhi,Bar,"barshala, barshala new delhi metro station new delhi delhi, barshala paharganj, barshala new delhi delhi, barshala new delhi metro station new delhi delhi 110003",0,Claimed listing ,Beer,"Full Bar Available, Table booking not available, Wifi, Live Sports Screening, Nightlife"
Panda Wokk,Greater Kailash 2 (GK2),011 33105046,950,3.6/5,"23-24, Masjid Moth, Near HDFC Bank, Greater Kailash (GK) 2, New Delhi",South Delhi,Casual Dining,"panda wok gk 2, panda wok gk2, panda wokk, panda wok, 1",0,Claimed listing ,"Noodles, Clear Chicken Soup, Chicken Momo, Fruit Beer, Kung Pao Chicken","Home Delivery, Serves Non Veg, No Alcohol Available, Outdoor Seating"
Aggarwal Rasoi,"MG Road, Gurgaon",+91 9212012725,350,NEW,"Shop 19/20, Krishna Market, Chakkarpur, MG Road, Gurgaon",Gurgaon (Gurugram),Quick Bites,"aggarwal rasoi mg road, gurgaon menu, aggarwal rasoi restaurant, aggarwal rasoi menu, aggarwal rasoi gurgaon menu, aggarwal rasoi gurgaon",0,Claim this listing,Not Available,"Vegetarian Only, No Alcohol Available"
Tasty Hub Fast Food,Sushant Lok,+91 7011004505,300,3.1/5,"G-24, Sushant Shopping Arcade, Sushant Lok 1, Sushant Lok, Gurgaon",Gurgaon (Gurugram),Quick Bites,"tasty hub fast food menu, tasty hub warwick road, tasty hub fast food gurugram haryana, tasty hub fastfood zomato, tasty hub",0,Claim this listing,"Cheese Burger, Honey Chilli Potatoes, Chilli Paneer, Grilled Sandwich","Vegetarian Only, No Alcohol Available"
Charcoal Eats Express,Netaji Subhash Place,+91 9022500500,500,4.5/5,"Shop G 73, Aggarwal Millenium Tower 2, Netaji Subhash Place, New Delhi",North Delhi,Maybe Delivery,"charcoal eats express delhi, charcoal eats express new delhi, charcoal eats express new delhi menu, charcoal eats express menu, charcoal eats express netaji subhash place menu",0,Claimed listing ,"Biryani, Chocolate Mousse, Paneer Tikka Roll, Peri Peri Pizza, Panner Tikka, Paratha, Chicken Tikka Roll","Home Delivery, No Alcohol Available"
Sai Chole Bhature,"MG Road, Gurgaon",+91 9899332011,200,2.8/5,"Shop 9, Housing Board Market, Saraswati Vihar, Chakkarpur, MG Road, Gurgaon",Gurgaon (Gurugram),Quick Bites,"surat bhature gurgaon main market, sai chole bhature, sai chole bhature mg road, gurgaon menu, sai chole bhature mg road, sai chole bhature menu",0,Claim this listing,"Masala Maggi, Bread Pakora, Chole Chawal","Breakfast, Home Delivery, No Alcohol Available, Table booking recommended"
Jack 'n' Chill,Vijay Nagar,011 33105266,600,4.1/5,"F-19, 1st Floor, Opposite NDPL Office, Vijay Nagar, New Delhi",North Delhi,"Casual Dining, Caf","jack and chill zomato, jack and chill, jack n chill cafe, jack n chill, 1",0,Claimed listing ,"Pasta, Spring Roll, Chicken Stroganoff, Honey Chilli Potatoes, Mocktails, Chicken Pizza, Noodles",No Alcohol Available
Lockup,Sushant Lok,+91 8183959595,850,4.0/5,"136, Ground Floor, Block C, Phase 1, Sushant Lok, Gurgaon",Gurgaon (Gurugram),Casual Dining,"lock up restaurant gurgaon, lock up restaurant, 1, lock up gurgaon, lockup menu",0,Claimed listing ,"Chicken Curry, Butter Naan, Butter Chicken, Momos, Pasta, Mushroom Tikka, Dahi Kebab","Home Delivery, No Alcohol Available, Buffet, Table booking recommended"
Satguru Tiffin Service,Tagore Garden,+91 9910143487,200,3.3/5,"D-209, Second Floor, Tagore Garden Extension, Tagore Garden, New Delhi",West Delhi,"Takeaway, Delivery","tiffin service, satguru tiffin service, tiffin service menu, tiffin service menu card, टिफ़िन सर्विस मेनू कार्ड",0,Claimed listing ,Not Available,"Breakfast, Home Delivery, Seating Not Available, No Alcohol Available, Table booking recommended"
Ferringhi Garden,DLF Phase 2,+91 7042623295,1000,3.5/5,"M-11/8, Behind DLF Square Building, DLF Phase 2, Gurgaon",Gurgaon (Gurugram),Casual Dining,"ferringhi garden dlf phase 2 menu, firangi garden gurgaon, ferringhi garden menu, 1, ferringhi garden",0,Claimed listing ,Not Available,"Home Delivery, Smoking Area, Outdoor Seating"
Biryaniya,DLF Phase 4,+91 9650892300,600,3.4/5,"Supermart 2, DLF Phase 4, Gurgaon",Gurgaon (Gurugram),Delivery,"biryaniya menu, biryaniya gurgaon, biryaniya gurgaon menu, biryaniya, biryaniya dlf phase 4 menu",17,Claimed listing ,Not Available,"Delivery Only, Seating Not Available, No Alcohol Available"
Ravi Fast Food,Malviya Nagar,+91 9971243754,200,-,"Near Hanuman Mandir, Main Market, Malviya Nagar, New Delhi",South Delhi,"Takeaway, Delivery","1, ravi fast food, the momos hut malviya nagar, fastfood rasturant in malviya nagar with menu, ravi fast",3,Claim this listing,Not Available,"Breakfast, Home Delivery, Seating Not Available, No Alcohol Available"
Faasos,Malviya Nagar,011 49536952,600,3.8/5,"Shop 3, UGF, C-51, Near Laxmi Narayan Mandir, Malviya Nagar, New Delhi",South Delhi,Delivery,"faasos, fasoos in saket delhi, faasos new delhi delhi 110017, malviya nagar faasos, faasos malviya nagar",0,Claimed listing ,"Veggie Wrap, Rolls, Cheesy Chicken, Chicken Wrap, Biryani, Chole, Aloo Paratha","Breakfast, Delivery Only, Seating Not Available, No Alcohol Available"
Punjabi's Grills,Rohini,+91 9953580032,200,-,"C-23/29, Opposite Government School, Sector 7, Rohini, New Delhi",North Delhi,"Takeaway, Delivery","rohini, punjabi's grills new delhi, punjabi's grills menu, punjabi's grills rohini menu, www.pujabi grill and. c",3,Claim this listing,Not Available,"Home Delivery, Seating Not Available, No Alcohol Available"
Hungry Heroes,Rajouri Garden,+91 9811059828,800,3.8/5,"F-135, Main Market, Rajouri Garden, New Delhi",West Delhi,Casual Dining,"hungry heroes rajouri garden, 1, hungry heroes, hunger rajouri garden, hungery heroes",0,Claimed listing ,"Burgers, Coffee, Peri Peri Chicken Tikka, Fries, Donut, Brownie, Veggie Pizza","Home Delivery, No Alcohol Available, Live Sports Screening"
Dunkin' Donuts,Connaught Place,011 41523637,600,3.8/5,"Ground Floor, HT House, Kasturba Gandhi Marg, Connaught Place, New Delhi",Central Delhi,"Quick Bites, Dessert Parlor","dunkin donuts in hindustan times, 1, dunkin donuts kg marg, dunkin donuts cp, dunkin donuts ht building",0,Claimed listing ,"Burgers, Coffee, Wicked Wrap, Lemonade, Chicken Burger, Cappuccino, Mutton Burger","Breakfast, Home Delivery, No Alcohol Available, Desserts and Bakes"
Chadha Bhojnalaya-I,Model Town 1,011 27249126,350,2.5/5,"13 &14, Princess Road, Model Town 1, New Delhi",North Delhi,Takeaway,"chadha bhojnalaya model town menu, 1, chadha model town, chadha bhojnalaya, chadha bhojnalaya model town",0,Claim this listing,Not Available,"Takeaway Only, Seating Not Available, Vegetarian Only, No Alcohol Available"
Jhakkas,Subhash Nagar,+91 9266777999,300,2.6/5,"4/64, Shop 1, Subhash Nagar, New Delhi",West Delhi,Quick Bites,"jhakkas pav bhaji subhash nagar, jhakkas subhash nagar menu, jhakkas menu, jhakkas new delhi, p.g vala ka namber delhi subsas nager",0,Claimed listing ,Not Available,"Home Delivery, No Alcohol Available, Free Parking"
Cafe Anadita,Greater Kailash 1 (GK1),+91 8802208661,300,-,"87/1, Auto Complex Road, Zamroodpur, Greater Kailash 1 (GK1), New Delhi",South Delhi,Caf,"cafe anadita new delhi menu, cafe anadita greater kailash 1 (gk1) menu, cafe anadita restaurant, cafe anadita new delhi, cafe anadita menu",1,Claim this listing,"Mix Veg, Gobhi Paratha, Matar Paneer, Aloo Paratha","Home Delivery, No Alcohol Available, Outdoor Seating"
Golden Kitchen,R K Puram,+91 7836826461,350,-,"Opposite Gate 1, Metro Station, R K Puram, New Delhi",South Delhi,Delivery,"golden kitchen menu, golden laser in rk puram delhi, golden laser rk puram, golden kitchen r k puram menu, golden laser rk puram delhi",1,Claim this listing,Not Available,"Delivery Only, Seating Not Available, No Alcohol Available"
Biryani Blues,"Sector 38, Noida",0124 2865555,700,Not Available,"1B, Third floor, The Great India Place, Food court, Sector 38, Noida",Noida,Casual Dining,"biryani blues restaurant, biryani blues menu, biryani blues noida, biryani blues sector 38, noida menu, biryani blues noida menu",0,Claim this listing,Not Available,"Home Delivery, No Alcohol Available, Wifi"
The Irish House,Nehru Place,011 26216350,1700,3.8/5,"Unit 02, Upper Ground Floor, Epicuria Food Mall, TDI South Bridge, Nehru Place Metro Station, Nehru Place, New Delhi",South Delhi,"Pub, Casual Dining","irish house delhi, irish house nehru place, the irish house delhi, the irish house, irish house",0,Claimed listing ,"Beer, Cocktails, Mezze Platter, Burgers, Fries, Headless Chicken Platter, Meatballs","Serves Non Veg, Full Bar Available, Smoking Area, Outdoor Seating, Nightlife, Live Music"
The Tea Lounge - Taj Palace,Chanakyapuri,00 1166503890,1500,3.8/5,"Taj Palace, 2 Sardar Patel Marg, Chanakyapuri, New Delhi",South Delhi,Caf,"taj hotel tea rate, mumbai taj hotel tea price, taj hotel mumbai tea price, taj hotel tea price, 1",0,Claimed listing ,"Tea, Salmon","Breakfast, Wheelchair Accessible, Full Bar Available, 4/5 Star, Table booking recommended, Outdoor Seating, Wifi"
Giani,Pitampura,+91 9266100649,400,3.2/5,"GU- 3A, SG Century Plaza, DDA Market, Pitampura, New Delhi",North Delhi,Dessert Parlor,"giani restaurant, giani pitampura menu, giani new delhi, giani menu, giani new delhi menu",0,Claimed listing ,Not Available,"Home Delivery, Wheelchair Accessible, Seating Not Available, No Alcohol Available, Desserts and Bakes"
Flying Cakes,Sohna Road,+91 8130596636,400,-,"TCS Skyview IT Park, Sector 74, Sohna Road, Gurgaon",Gurgaon (Gurugram),Bakery,"www flying cacks, rb restaurant mtpl cakes menu items, flying cakes sohna road, flying cakes menu and select the best thing about the, flying cakea sohna road",2,Claim this listing,Not Available,"Home Delivery, Seating Not Available, No Alcohol Available, Desserts and Bakes"
The Munchbox,Green Park,+91 9870562206,850,3.4/5,"Green Park, Hauz Khas SD Enclave New Delhi",South Delhi,Delivery,"the munchbox new delhi menu, delhi ka green park steel plant photo, the munchbox new delhi, the munchbox green park menu, the munchbox menu",0,Claimed listing ,Not Available,"Delivery Only, Seating Not Available, No Alcohol Available"
Get Grubs,Kalkaji,+91 9015552299,500,3.8/5,"Kalkaji, New Delhi",South Delhi,Quick Bites,"get grubs new delhi, zomato get grubs, get grubs new delhi menu, get grubs kalkaji menu, get grubs menu",0,Claimed listing ,"Burgers, Egg Roll, Rolls, Aloo Paratha, Chicken, Sandwiches, Mutton Burger","Delivery Only, Seating Not Available, No Alcohol Available"
